url,category_code,category_description
http://amazighroots.blogspot.com,MINR,Minority rights and ethnic content
http://annahjaddimocrati.org,POLR,Political reform
http://ar.wikipedia.org,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE_%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D8%AD%D9%82%D9%88%D9%82_%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8,FEXP,Free expression and media freedom
http://arabicinfo.blogspot.com,FEXP,Free expression and media freedom
http://braveheart-does-the-maghreb.blogspot.com,FEXP,Free expression and media freedom
http://casablancasylum.blogspot.com,FEXP,Free expression and media freedom
http://e2011.pjd.ma,POLR,Political reform
http://earth.google.com,FEXP,Free expression and media freedom
http://en.wikipedia.org,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Berber_people,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Foreign_Relations_of_Morocco,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Foreign_relations_of_Morocco#Western_Sahara,FREL,Foreign relations and military
http://en.wikipedia.org/wiki/Human_rights_in_Morocco,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Military_of_Morocco,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Morocco,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Politics_of_the_Sahrawi_Arab_Democratic_Republic,FREL,Foreign relations and military
http://en.wikipedia.org/wiki/Western_Sahara,FREL,Foreign relations and military
http://fr.wikipedia.org,FEXP,Free expression and media freedom
http://fr.wikipedia.org/wiki/Histoire_du_Maroc,FEXP,Free expression and media freedom
http://fr.wikipedia.org/wiki/Liste_des_territoires_non_autonomes_selon_l%27ONU,FEXP,Free expression and media freedom
http://fr.wikipedia.org/wiki/Mohammed_VI,FEXP,Free expression and media freedom
http://fr.wikipedia.org/wiki/Mohammed_V_du_Maroc,FEXP,Free expression and media freedom
http://fr.wikipedia.org/wiki/Politique_du_Maroc,FEXP,Free expression and media freedom
http://fr.wikipedia.org/wiki/Premiers_ministres_du_Maroc,FEXP,Free expression and media freedom
http://fr.wikipedia.org/wiki/Sahara_occidental,FEXP,Free expression and media freedom
http://fr.youtube.com,FEXP,Free expression and media freedom
http://fr.youtube.com/user/TarSniper,POLR,Political reform
http://fr.youtube.com/watch?v=adWfM0J0_ik,POLR,Political reform
http://fr.youtube.com/watch?v=pzieMrb4Smc,POLR,Political reform
http://fr.youtube.com/watch?v=Z8RgWRmRtUc,POLR,Political reform
http://fr.youtube.com/watch?v=zPsnWRk_HbM,POLR,Political reform
http://goufia.blogspot.com,FEXP,Free expression and media freedom
http://hespress.com,FEXP,Free expression and media freedom
http://hrw.org,FEXP,Free expression and media freedom
http://ikhwanonline.org,POLT,Political transformation
http://kamal.blogspirit.com,FEXP,Free expression and media freedom
http://onehumportwo.blogspot.com,FEXP,Free expression and media freedom
http://polisario.blogspot.com,FEXP,Free expression and media freedom
http://riadzany.blogspot.com,FEXP,Free expression and media freedom
http://sahara-watch.blogspot.com,FEXP,Free expression and media freedom
http://saharaoccidental.blogspot.com,FEXP,Free expression and media freedom
http://telexpresse.com,FEXP,Free expression and media freedom
http://westernsaharaendgame.blogspot.com,FEXP,Free expression and media freedom
http://www.aecam.ift.fr,FEXP,Free expression and media freedom
http://www.afapredesa.org,MILX,"Militants, extremists and separatists"
http://www.ahewar.org,FEXP,Free expression and media freedom
http://www.al-mounadhil-a.info,FEXP,Free expression and media freedom
http://www.alamana.org,DEV,Development
http://www.algerie-dz.com,FEXP,Free expression and media freedom
http://www.alislah.ma,POLR,Political reform
http://www.aljamaa.info,POLR,Political reform
http://www.aljamaa.info/vb/,POLR,Political reform
http://www.aljamaa.net,POLR,Political reform
http://www.alnour.com,REL,"Religious conversion, commentary and criticism"
http://www.amazighworld.org,HAL,"History, arts and literature"
http://www.arabicbible.com,REL,"Religious conversion, commentary and criticism"
http://www.arso.org,FEXP,Free expression and media freedom
http://www.bahai-faith.org,MINR,Minority rights and ethnic content
http://www.bahai.com,MINR,Minority rights and ethnic content
http://www.bakchich.info,FEXP,Free expression and media freedom
http://www.congres-mondial-amazigh.org,HAL,"History, arts and literature"
http://www.dafina.net,MINF,Minority faiths
http://www.dioceserabat.org,MINF,Minority faiths
http://www.emarrakech.info,FEXP,Free expression and media freedom
http://www.faithfreedom.org,FEXP,Free expression and media freedom
