url,category_code,category_description
http://afbakayle.com,POLR,Political reform
http://allssc.com,POLR,Political reform
http://anonymizer.com,ANON,Anonymizers and circumvention
http://awdal.so,POLR,Political reform
http://baligubadlemedia.com,POLR,Political reform
http://beeldeeq.com,POLR,Political reform
http://boocame.com,POLR,Political reform
http://buhodle.net,POLR,Political reform
http://ceegaagmedia.com,POLR,Political reform
http://cnn.com,FEXP,Free expression and media freedom
http://fuck.com,PORN,Pornography
http://galmudugtv.com,POLR,Political reform
http://halbeegnews.com,POLR,Political reform
http://harowo.com,POLR,Political reform
http://harvard.xxx,PORN,Pornography
http://heemaalnews.com,POLR,Political reform
http://hidemyass.com,ANON,Anonymizers and circumvention
http://holhol.net,POLR,Political reform
http://horufadhi.com,POLR,Political reform
http://jidbaale.com,POLR,Political reform
http://kalshaaleonline.com,POLR,Political reform
http://khaatumo.com,POLR,Political reform
http://lasanod.com,POLR,Political reform
http://nugaalmedia.com,POLR,Political reform
http://peacefire.org,ANON,Anonymizers and circumvention
http://playboy.com,PORN,Pornography
http://porn.com,PORN,Pornography
http://realtaleex.com,POLR,Political reform
http://samaronmatters.com,POLR,Political reform
http://sex.com,PORN,Pornography
http://sunatimes.com,POLR,Political reform
http://torproject.org,ANON,Anonymizers and circumvention
http://waagacusub.com,POLR,Political reform
http://www.alarabiya.net,FEXP,Free expression and media freedom
http://www.aljazeera.net/portal,FEXP,Free expression and media freedom
http://www.awdalnation.com,POLR,Political reform
http://www.awdalstate.com,POLR,Political reform
http://www.boocameonline.com,POLR,Political reform
http://www.galmudugnews.com,POLR,Political reform
http://www.harvard.edu,FEXP,Free expression and media freedom
http://www.khaatuma.com,POLR,Political reform
http://www.proxy4free.com/list/webproxy1.html,ANON,Anonymizers and circumvention
http://www.qurbejoog.com,POLR,Political reform
http://www.sawnews.net,POLR,Political reform
http://www.tube8.com,PORN,Pornography
http://xargaga.net,POLR,Political reform
http://xhamster.com,PORN,Pornography
https://citizenlab.org,FEXP,Free expression and media freedom
https://opennet.net,FEXP,Free expression and media freedom
