url,category_code,category_description
http://alsaha.com,FEXP,Free expression and media freedom
http://angryarab.blogspot.com,FEXP,Free expression and media freedom
http://answering-islam.org,MINF,Minority faiths
http://arabic.cnn.com,FEXP,Free expression and media freedom
http://arabic.peopledaily.com.cn,FEXP,Free expression and media freedom
http://arabsex2.com,PORN,Pornography
http://beurgay.free.fr,GAYL,Gay-lesbian
http://blogs.albawaba.com,BLGSERV,Blogging domains and blogging services
http://debate.domini.org,REL,"Religious conversion, commentary and criticism"
http://gaymiddleeast.blogspot.com,GAYL,Gay-lesbian
http://international.daralhayat.com,FEXP,Free expression and media freedom
http://jeeran.com/blogs/,BLGSERV,Blogging domains and blogging services
http://jsad.net,HAL,"History, arts and literature"
http://libyan-national-activities.com,POLR,Political reform
http://members.aol.com/alnour/,REL,"Religious conversion, commentary and criticism"
http://onearabworld.blog.com,FEXP,Free expression and media freedom
http://rajaa.net,HAL,"History, arts and literature"
http://sijill.tripod.com,POLR,Political reform
http://tibsty.com/index.php,POLR,Political reform
http://translate.sakhr.com/Sakhr/eLogin.aspx,TRNS,Translation
http://www.aawsat.com,FEXP,Free expression and media freedom
http://www.abtallibya.com,MILX,"Militants, extremists and separatists"
http://www.afp.com/afpcom/ar,FEXP,Free expression and media freedom
http://www.ahewar.org,FEXP,Free expression and media freedom
http://www.akhbar-libya.com,FEXP,Free expression and media freedom
http://www.akhbar-libyaonline.com,POLR,Political reform
http://www.al-bab.com,FEXP,Free expression and media freedom
http://www.alalam.ir,FEXP,Free expression and media freedom
http://www.alarab.co.uk,FEXP,Free expression and media freedom
http://www.alarabiya.net,FEXP,Free expression and media freedom
http://www.albawaba.com/ar/countries/libya,FEXP,Free expression and media freedom
http://www.alcoholreviews.com,ALDR,Alcohol and drugs
http://www.alfa-online.net/Arabic/index.htm?,HUMR,Human rights
http://www.alfajraljadeedeng.com,FEXP,Free expression and media freedom
http://www.algathafi.tv,FEXP,Free expression and media freedom
http://www.alhesbah.org,POLT,Political transformation
http://www.allahsassurance.com,REL,"Religious conversion, commentary and criticism"
http://www.almanaralink.com/new/,POLR,Political reform
http://www.almanaralink.com/new/index.php,POLT,Political transformation
http://www.almisbar.com/salam_trans_a.html,TRNS,Translation
http://www.alnaddy.com,DATE,Dating
http://www.alquds.co.uk,FEXP,Free expression and media freedom
http://www.alsakifah.org,POLR,Political reform
http://www.alsatoor.com,FEXP,Free expression and media freedom
http://www.alt-libya.org,HUMR,Human rights
http://www.alzawag.com,DATE,Dating
http://www.amin.org,FEXP,Free expression and media freedom
http://www.anhri.net/libya/,HUMR,Human rights
http://www.arabfaces.com,DATE,Dating
http://www.arabhumanrights.org,HUMR,Human rights
http://www.arabicbible.com,REL,"Religious conversion, commentary and criticism"
http://www.arabland.com,SRCH,Search engines
http://www.arabmail.de,FEXP,Free expression and media freedom
http://www.arabo.com,SRCH,Search engines
http://www.araboo.com,SRCH,Search engines
http://www.arabsdir.com,SRCH,Search engines
http://www.arabsgate.com,TRNS,Translation
http://www.arabvista.org,SRCH,Search engines
http://www.atf.org.jo,POLR,Political reform
http://www.avoda.org.il,FREL,Foreign relations and military
http://www.ayna.com,SRCH,Search engines
http://www.azzaman.com,FEXP,Free expression and media freedom
http://www.baath-party.org,POLT,Political transformation
http://www.bahai-faith.org,MINR,Minority rights and ethnic content
http://www.bahai.com,MINR,Minority rights and ethnic content
http://www.banatal3arab.com,PORN,Pornography
http://www.bbc.co.uk/arabic/,FEXP,Free expression and media freedom
http://www.blogmisr.com,BLGSERV,Blogging domains and blogging services
http://www.bulkwines.com,ALDR,Alcohol and drugs
http://www.buqnah.net,HAL,"History, arts and literature"
http://www.coptic.net/EncyclopediaCoptica/,MINF,Minority faiths
http://www.cpj.org/index.html,HUMR,Human rights
http://www.crin.org,HUMR,Human rights
http://www.dolcefood.com,ALDR,Alcohol and drugs
http://www.drinkoftheweek.com,ALDR,Alcohol and drugs
http://www.duke.org,HATE,Hate speech
http://www.ebhth.org,SRCH,Search engines
http://www.elaph.com,FEXP,Free expression and media freedom
http://www.euromedrights.net/pages/2/page/language/3,HUMR,Human rights
http://www.eyoon.com,SRCH,Search engines
http://www.ezawaj.com,DATE,Dating
http://www.fredericks.com,PROV,Provocative attire
http://www.freearabvoice.org,POLR,Political reform
http://www.freedomhouse.org/template.cfm?page=1,HUMR,Human rights
http://www.gawab.com,EMAIL,Free email
http://www.gayarab.org,GAYL,Gay-lesbian
http://www.gaylebanon.info,GAYL,Gay-lesbian
http://www.gaymiddleeast.com,GAYL,Gay-lesbian
http://www.gaytelaviv.com,GAYL,Gay-lesbian
http://www.glas.org,GAYL,Gay-lesbian
http://www.godhatesfags.com,HATE,Hate speech
http://www.google.ae,SRCH,Search engines
http://www.google.com.sa,SRCH,Search engines
http://www.goslingsrum.com,ALDR,Alcohol and drugs
http://www.haaretz.co.il,FEXP,Free expression and media freedom
http://www.hadash.org.il,POLT,Political transformation
http://www.haqiqa.org,FEXP,Free expression and media freedom
http://www.haya.org,MINR,Minority rights and ethnic content
http://www.heretical.com,HATE,Hate speech
http://www.hrea.org/ar/,HUMR,Human rights
http://www.hrria.org,HUMR,Human rights
http://www.idf.il,FREL,Foreign relations and military
http://www.ikhwan.net/vb/,POLT,Political transformation
http://www.ikhwanweb.com,POLT,Political transformation
http://www.islammemo.cc,FEXP,Free expression and media freedom
http://www.islamonline.net/Arabic/index.shtml,FEXP,Free expression and media freedom
http://www.israel.com,FREL,Foreign relations and military
http://www.jadal.org/?page_id=5,POLR,Political reform
http://www.jockey.com,PROV,Provocative attire
http://www.justadultsites.com,PORN,Pornography
http://www.justice4libya.com,POLT,Political transformation
http://www.kelma.org/kelmaghreb.htm,GAYL,Gay-lesbian
http://www.knesset.gov.il,FREL,Foreign relations and military
http://www.ladybwear.com,PROV,Provocative attire
http://www.lasenza.com/eng/index.cfm,PROV,Provocative attire
http://www.lcu-libya.co.uk,POLT,Political transformation
http://www.lhrs.ch,HUMR,Human rights
http://www.libya-al-mostakbal.org,POLR,Political reform
http://www.libya-alhora.com/forum/index.php,POLT,Political transformation
http://www.libya-almostakbal.com,FEXP,Free expression and media freedom
http://www.libya-alyoum.com,FEXP,Free expression and media freedom
http://www.libya-watanona.com,FEXP,Free expression and media freedom
http://www.libya-watch.org,POLR,Political reform
http://www.libya4ever.com,POLR,Political reform
http://www.libyadaily.com,FEXP,Free expression and media freedom
http://www.libyaeye.net,FEXP,Free expression and media freedom
http://www.libyaforum.org,POLR,Political reform
http://www.libyaimal.com,HAL,"History, arts and literature"
http://www.libyamazigh.org,POLT,Political transformation
http://www.libyana.org,POLT,Political transformation
http://www.libyana.org/discussion/index.php,POLT,Political transformation
http://www.libyanboyscout.com/muntada/,POLT,Political transformation
http://www.libyancenter.org,POLR,Political reform
http://www.libyanconstitutionalunion.net,POLT,Political transformation
http://www.libyanfsl.com,POLR,Political reform
http://www.libyanhumanrights.com,POLR,Political reform
http://www.light-of-life.com,MINF,Minority faiths
http://www.likud.org.il,POLR,Political reform
http://www.mahjoob.com,FEXP,Free expression and media freedom
http://www.maktoob.com,EMAIL,Free email
http://www.maktoobblog.com,POLR,Political reform
http://www.martinlutherking.org,HATE,Hate speech
http://www.mengos.net/arabic/default.asp,POLR,Political reform
http://www.meretz.org.il,POLR,Political reform
http://www.metransparent.net/spip.php?page=sommaire&lang=ar,POLR,Political reform
http://www.mfa.gov.il,FREL,Foreign relations and military
http://www.middle-east-online.com/libya,FEXP,Free expression and media freedom
http://www.milta1980.co.uk,PORN,Pornography
http://www.mixed-drink.com,ALDR,Alcohol and drugs
http://www.modawanati.com,BLGSERV,Blogging domains and blogging services
http://www.multaqa.org/arabic.php,POLR,Political reform
http://www.naseej.com,SRCH,Search engines
http://www.netarabic.com/vb/,PORN,Pornography
http://www.nextdrink.com,ALDR,Alcohol and drugs
http://www.nicks.com.au/index.aspx?,ALDR,Alcohol and drugs
http://www.onehanesplace.com,PROV,Provocative attire
http://www.pi-libya.com,POLR,Political reform
http://www.raddadi.com,SRCH,Search engines
http://www.radiosawa.com,FEXP,Free expression and media freedom
http://www.refugees.org,HUMR,Human rights
http://www.rezgar.com,FEXP,Free expression and media freedom
http://www.rnw.nl,FEXP,Free expression and media freedom
http://www.ru4arab.ru/marry.htm,DATE,Dating
http://www.sami4.com,SRCH,Search engines
http://www.search.arabs-online.com,SRCH,Search engines
http://www.secretsinlace.com,PROV,Provocative attire
