url,category_code,category_description
http://1pissedarab.blogspot.com,FEXP,Free expression and media freedom
http://3wtlia.blogspot.com,FEXP,Free expression and media freedom
http://4egypt.tadwen.com,FEXP,Free expression and media freedom
http://al-araby.com,FEXP,Free expression and media freedom
http://alwafd.org,FEXP,Free expression and media freedom
http://anaga3an.blogspot.com,FEXP,Free expression and media freedom
http://angryarab.blogspot.com,FEXP,Free expression and media freedom
http://annalysis.blogspot.com,FEXP,Free expression and media freedom
http://answering-islam.org,MINF,Minority faiths
http://ar.wikipedia.org,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A7%D8%AE%D9%88%D8%A7%D9%86_%D8%A7%D9%84%D9%85%D8%B3%D9%84%D9%85%D9%88%D9%86_%D9%81%D9%8A_%D9%85%D8%B5%D8%B1,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D9%85%D8%B5%D8%B1,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D9%85%D8%B5%D8%B1,FEXP,Free expression and media freedom
http://arabist.net,FEXP,Free expression and media freedom
http://asadx.net,FEXP,Free expression and media freedom
http://baheyya.blogspot.com,FEXP,Free expression and media freedom
http://bentmasreya.blogspot.com,FEXP,Free expression and media freedom
http://bewilderedmanora.blogspot.com,FEXP,Free expression and media freedom
http://beyondnormal.blogspot.com,FEXP,Free expression and media freedom
http://blalaland.blogspot.com,FEXP,Free expression and media freedom
http://bo7a.blogsome.com,FEXP,Free expression and media freedom
http://bokra-a7la.blogspot.com,FEXP,Free expression and media freedom
http://cairofreeze.blogspot.com,FEXP,Free expression and media freedom
http://changeegypt.blogspot.com,FEXP,Free expression and media freedom
http://digressing.blogspot.com,FEXP,Free expression and media freedom
http://dostor.org,FEXP,Free expression and media freedom
http://egyptiancitizen.blogspot.com,FEXP,Free expression and media freedom
http://elbadil.net,FEXP,Free expression and media freedom
http://en.eohr.org,HUMR,Human rights
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Egypt,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Human_rights_in_Egypt,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Military_of_Egypt,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Politics_of_Egypt,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Rulers_and_heads_of_state_of_Egypt,FEXP,Free expression and media freedom
http://freedomforegyptians.blogspot.com,FEXP,Free expression and media freedom
http://fromcairo.blogspot.com,FEXP,Free expression and media freedom
http://gayguide.net,GAYL,Gay-lesbian
http://gayswithoutborders.wordpress.com,GAYL,Gay-lesbian
http://gharbeia.net,FEXP,Free expression and media freedom
http://gr33ndata.blogspot.com,FEXP,Free expression and media freedom
http://harakamasria.org,POLR,Political reform
http://justice4every1.blogspot.com,FEXP,Free expression and media freedom
http://kelmeteen.blogspot.com,FEXP,Free expression and media freedom
http://klmty.net,FEXP,Free expression and media freedom
http://masrbalady.blogspot.com,FEXP,Free expression and media freedom
http://masreyhammney.blogspot.com,FEXP,Free expression and media freedom
http://masry4ever.blogspot.com,FEXP,Free expression and media freedom
http://masrygiddan.blogspot.com,FEXP,Free expression and media freedom
http://miloflamingo.blogspot.com,FEXP,Free expression and media freedom
http://misrdigital.blogspirit.com,FEXP,Free expression and media freedom
http://misrdigital.blogspot.com,FEXP,Free expression and media freedom
http://missmabrouk.blogspot.com,FEXP,Free expression and media freedom
http://mostafa.foolab.org,FEXP,Free expression and media freedom
http://rassd.com,FEXP,Free expression and media freedom
http://samy.attahawy.net,FEXP,Free expression and media freedom
http://seekingfreedom.blogspot.com,FEXP,Free expression and media freedom
http://tadwen.com,FEXP,Free expression and media freedom
http://theegyptblog.blogspot.com,FEXP,Free expression and media freedom
http://tortureinegypt.net,POLR,Political reform
http://unitemuslims.blogspot.com,FEXP,Free expression and media freedom
http://waelabbas.blogspirit.com,FEXP,Free expression and media freedom
http://www.3rby.blogspot.com,FEXP,Free expression and media freedom
http://www.afteegypt.org,FEXP,Free expression and media freedom
http://www.ahewar.org/debat/nr.asp,FEXP,Free expression and media freedom
http://www.ahrla.org,HUMR,Human rights
http://www.al-ahaly.com,FEXP,Free expression and media freedom
http://www.alalam.ir,FEXP,Free expression and media freedom
http://www.alarabiya.net,FEXP,Free expression and media freedom
http://www.algomhuria.net.eg,FEXP,Free expression and media freedom
http://www.aljazeera.com,FEXP,Free expression and media freedom
http://www.aljazeera.net/portal,FEXP,Free expression and media freedom
http://www.almasry-alyoum.com,FEXP,Free expression and media freedom
http://www.almessala.blogspot.com,FEXP,Free expression and media freedom
http://www.alquds.co.uk,FEXP,Free expression and media freedom
http://www.alshaab.com,FEXP,Free expression and media freedom
http://www.alwasatparty.com,POLR,Political reform
http://www.anhri.net,HUMR,Human rights
http://www.ansarweb.net/artman2/publish/index.php,MINR,Minority rights and ethnic content
http://www.arabconference.org,POLR,Political reform
http://www.arabnet5.com,FEXP,Free expression and media freedom
http://www.bahai-faith.org,MINR,Minority rights and ethnic content
http://www.bahai.com,MINR,Minority rights and ethnic content
http://www.bigpharaoh.com,FEXP,Free expression and media freedom
http://www.black-blackandblack.blogspot.com,FEXP,Free expression and media freedom
http://www.centerforinquiry.net/isis/,REL,"Religious conversion, commentary and criticism"
http://www.coepaonline.org,MINF,Minority faiths
http://www.coptic-history.org,MINF,Minority faiths
http://www.coptic.net/EncyclopediaCoptica/,MINF,Minority faiths
http://www.copticedu.org,MINF,Minority faiths
http://www.copticorphans.org,MINF,Minority faiths
http://www.copticpope.org,MINF,Minority faiths
http://www.coptnews.com,MINF,Minority faiths
http://www.copts.com,MINF,Minority faiths
http://www.copts.com/english/,MINF,Minority faiths
http://www.dailystaregypt.com,FEXP,Free expression and media freedom
http://www.day-light.blogspot.com,FEXP,Free expression and media freedom
http://www.egyptiangreens.co,POLR,Political reform
http://www.egyptiantalks.org/invb/,FEXP,Free expression and media freedom
http://www.eicds.org,HUMR,Human rights
http://www.eipr.org,HUMR,Human rights
http://www.elaph.com,FEXP,Free expression and media freedom
http://www.elghad.org,POLR,Political reform
http://www.elijahzarwan.net,FEXP,Free expression and media freedom
http://www.elijahzarwan.net/blog/,FEXP,Free expression and media freedom
http://www.faithfreedom.org,FEXP,Free expression and media freedom
http://www.fjponline.com,FEXP,Free expression and media freedom
http://www.freemuslim.org,MINR,Minority rights and ethnic content
http://www.gamal-mubarak.com,POLR,Political reform
http://www.gayarab.org,GAYL,Gay-lesbian
http://www.gaymiddleeast.com,GAYL,Gay-lesbian
http://www.glas.org,GAYL,Gay-lesbian
http://www.globalgayz.com,GAYL,Gay-lesbian
http://www.haya.org,MINR,Minority rights and ethnic content
http://www.hrcap.org/main.php,HUMR,Human rights
http://www.hsje.org,MINF,Minority faiths
http://www.humum.net,HUMR,Human rights
http://www.humum.net/country/main.php?id=egypt,HUMR,Human rights
http://www.hurryh.com,FEXP,Free expression and media freedom
http://www.iajegypt.org,MINF,Minority faiths
http://www.ikhwan.net/forum/index.php,POLR,Political reform
http://www.ikhwanonline.com/new/Default.aspx,POLT,Political transformation
http://www.ikhwanweb.com,POLT,Political transformation
http://www.irshadmanji.com,REL,"Religious conversion, commentary and criticism"
http://www.islamonline.net/ar/Page/Home,FEXP,Free expression and media freedom
http://www.jihadwatch.org,FEXP,Free expression and media freedom
http://www.katib.org,FEXP,Free expression and media freedom
http://www.kemet.de,MINF,Minority faiths
http://www.lavaplace.com,GAYL,Gay-lesbian
http://www.lchr-eg.org,HUMR,Human rights
http://www.light-of-life.com,MINF,Minority faiths
http://www.manalaa.net,FEXP,Free expression and media freedom
http://www.masrawy.com,FEXP,Free expression and media freedom
http://www.masrena.blogspot.com,FEXP,Free expression and media freedom
http://www.misrdigital.tk,FEXP,Free expression and media freedom
http://www.muslim-refusenik.com,REL,"Religious conversion, commentary and criticism"
http://www.norayounis.com,FEXP,Free expression and media freedom
http://www.openarab.net,FEXP,Free expression and media freedom
http://www.radsch.info,FEXP,Free expression and media freedom
http://www.rosaonline.net,FEXP,Free expression and media freedom
http://www.sandmonkey.org,FEXP,Free expression and media freedom
http://www.shiaweb.org/v2/index.html,MINR,Minority rights and ethnic content
http://www.stshenouda.com,MINF,Minority faiths
http://www.tasbeha.org,MINF,Minority faiths
http://www.theholysynod.copticpope.org,MINF,Minority faiths
http://www.thekoran.com,REL,"Religious conversion, commentary and criticism"
http://www.wataninet.com,MINF,Minority faiths
http://www.yahosein.com,MINR,Minority rights and ethnic content
http://yme1.blogspot.com,FEXP,Free expression and media freedom
http://zamakan.gharbeia.org,FEXP,Free expression and media freedom
http://zanatyland.blogspot.com,FEXP,Free expression and media freedom
https://twitter.com/ikhwanweb,FEXP,Free expression and media freedom
https://twitter.com/muhammadmorsi,FEXP,Free expression and media freedom
https://www.facebook.com/ikhwanweb.official,FEXP,Free expression and media freedom
