url,category_code,category_description
http://3aneed.wordpress.com,FEXP,Free expression and media freedom
http://4moslem.mail.everyone.net,EMAIL,Free email
http://abdulemam.blogspot.com,POLR,Political reform
http://ahlulbait12.jeeran.com,MINR,Minority rights and ethnic content
http://albrhan.org,MINR,Minority rights and ethnic content
http://alduraz.net,FEXP,Free expression and media freedom
http://alhag.net,MINR,Minority rights and ethnic content
http://alsaha.com,FEXP,Free expression and media freedom
http://alsingace.blogspot.com,HUMR,Human rights
http://ammar456.blogspot.com,FEXP,Free expression and media freedom
http://amnestybahrain.org,HUMR,Human rights
http://angryarab.blogspot.com,FEXP,Free expression and media freedom
http://answering-islam.org,MINF,Minority faiths
http://answering-islam.org/Arabic/index.html,REL,"Religious conversion, commentary and criticism"
http://ar.wikipedia.org,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D9%86,FEXP,Free expression and media freedom
http://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE_%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D9%86,FEXP,Free expression and media freedom
http://arabdl.com,SFTWR,Software downloads
http://arabic.peopledaily.com.cn,FEXP,Free expression and media freedom
http://arabsex2.com,PORN,Pornography
http://ayaanhirsiali.web-log.nl,FEXP,Free expression and media freedom
http://ayaanhirsiali.web-log.nl/ayaanhirsiali/english/index.html,FEXP,Free expression and media freedom
http://bahrainblogs.org,FEXP,Free expression and media freedom
http://bahrainonline.org,FEXP,Free expression and media freedom
http://bbcarabic.com,FEXP,Free expression and media freedom
http://blogs.albawaba.com,BLGSERV,Blogging domains and blogging services
http://byshr.org,HUMR,Human rights
http://emoodz.com,FEXP,Free expression and media freedom
http://en.wikipedia.org,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Bahrain,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Bahrain_Human_Rights_Watch_Society,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/History_of_Bahrain,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Military_of_Bahrain,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Politics_of_Bahrain,FEXP,Free expression and media freedom
http://forum.babalbahrain.net,HUMR,Human rights
http://freecopts.net,FREL,Foreign relations and military
http://games.do7a.com,GAME,Gaming
http://gayguide.net,GAYL,Gay-lesbian
http://gayinkuwait.blogspot.com,GAYL,Gay-lesbian
http://gayswithoutborders.wordpress.com,GAYL,Gay-lesbian
http://groups.yahoo.com/group/a7la_arab/,PORN,Pornography
http://groups.yahoo.com/group/al7aaalm/,PORN,Pornography
http://groups.yahoo.com/group/alsharamit/,PORN,Pornography
http://groups.yahoo.com/group/BNAT_MASR/,PORN,Pornography
http://groups.yahoo.com/group/cclub69/?yguid=101737945,PORN,Pornography
http://groups.yahoo.com/group/fahdalkldi/?yguid=101737945,PORN,Pornography
http://groups.yahoo.com/group/GaDoH_SOFT/,HACK,Hacking
http://groups.yahoo.com/group/games_programs_4arab/,GAME,Gaming
http://groups.yahoo.com/group/glasla/,GAYL,Gay-lesbian
http://groups.yahoo.com/group/glaslebanon/,GAYL,Gay-lesbian
http://groups.yahoo.com/group/glasnyc/,GAYL,Gay-lesbian
http://groups.yahoo.com/group/lesbianmuslims,GAYL,Gay-lesbian
http://groups.yahoo.com/group/lgbtmuslim,GAYL,Gay-lesbian
http://groups.yahoo.com/group/muslimgaymen,GAYL,Gay-lesbian
http://groups.yahoo.com/group/queerjihad,GAYL,Gay-lesbian
http://groups.yahoo.com/group/transmuslims,GAYL,Gay-lesbian
http://hosting.egcomp.com,HOST,Web hosting sites and portals
http://hrw.org,FEXP,Free expression and media freedom
http://hrw.org/doc/?t=arabic_mena&c=bahrai,HUMR,Human rights
http://hrw.org/doc?t=mideast&c=bahrai,HUMR,Human rights
http://ibloga.blogspot.com,FEXP,Free expression and media freedom
http://jaddwilliam2.blogspot.com,FEXP,Free expression and media freedom
http://jeeran.com,BLGSERV,Blogging domains and blogging services
http://jeeran.com/blogs/,BLGSERV,Blogging domains and blogging services
http://kenlydell.typepad.com,FEXP,Free expression and media freedom
http://kenlydell.typepad.com/islamic_evil/,FEXP,Free expression and media freedom
http://lulubahrain.blogspot.com,FEXP,Free expression and media freedom
http://mahmood.tv,FEXP,Free expression and media freedom
http://mail.ayna.com,EMAIL,Free email
http://mail.naseej.com,EMAIL,Free email
http://mail.wearab.net,EMAIL,Free email
http://mail.wearab.net/arabic/,EMAIL,Free email
http://malak-alkoon.com,HACK,Hacking
http://members.aol.com,POLT,Political transformation
http://members.aol.com/alnour/,REL,"Religious conversion, commentary and criticism"
http://metransparent.net,POLR,Political reform
http://metransparent.net/forum/,POLR,Political reform
http://minus.human.bahblog.net,FEXP,Free expression and media freedom
http://mslamh.jeeran.com,HACK,Hacking
http://omranx.bahblog.net,FEXP,Free expression and media freedom
http://shuhood.org,HUMR,Human rights
http://shuhood.org/news/121/,HUMR,Human rights
http://sjs429.jeeran.com,MINR,Minority rights and ethnic content
http://soft.arabdl.com,SFTWR,Software downloads
http://tasaly.ueuo.com,GAME,Gaming
http://tito84.bahblog.net,FEXP,Free expression and media freedom
http://tohusain.katib.org,FEXP,Free expression and media freedom
http://video.google.com/videoplay?docid=-2582703387533530026&q=bahrain+human+right,HUMR,Human rights
http://www.14masom.com,MINR,Minority rights and ethnic content
http://www.3rbe.com,SFTWR,Software downloads
http://www.3rbpro.com,SFTWR,Software downloads
http://www.5tt5.com,SFTWR,Software downloads
http://www.5tt5.com/Services/Crack/,SFTWR,Software downloads
http://www.abudhabiescort.com,DATE,Dating
http://www.acage.org,FEXP,Free expression and media freedom
http://www.afp.com/arabic/home/,FEXP,Free expression and media freedom
http://www.ahraralbahrain.com,FEXP,Free expression and media freedom
http://www.ahraralbahrain.net,FEXP,Free expression and media freedom
http://www.al-farook.com,MINR,Minority rights and ethnic content
http://www.alahssa-alkateef.com,MILX,"Militants, extremists and separatists"
http://www.alajeeb.com,HOST,Web hosting sites and portals
http://www.alalam.ir,FEXP,Free expression and media freedom
http://www.alarabiya.net,FEXP,Free expression and media freedom
http://www.albawaba.com,FEXP,Free expression and media freedom
http://www.aldemokrati.org,FEXP,Free expression and media freedom
http://www.alfarhan.org,HUMR,Human rights
http://www.alhesbah.org,POLT,Political transformation
http://www.alialasghar.net,FEXP,Free expression and media freedom
http://www.aljesr.nl,FEXP,Free expression and media freedom
http://www.allahsassurance.com,REL,"Religious conversion, commentary and criticism"
http://www.almahfood.com,FEXP,Free expression and media freedom
http://www.almisbar.com,TRNS,Translation
http://www.almisbar.com/salam_trans_a.html,TRNS,Translation
http://www.almktaba.com,MILX,"Militants, extremists and separatists"
http://www.alnaddy.com,DATE,Dating
http://www.alquds.co.uk,FEXP,Free expression and media freedom
http://www.alquma.net,FEXP,Free expression and media freedom
http://www.alqwmi.org,POLR,Political reform
http://www.alsaheefa.net,FEXP,Free expression and media freedom
http://www.althaqlain.com,FEXP,Free expression and media freedom
http://www.alwefaq.org,POLR,Political reform
http://www.alyousif.tv,FEXP,Free expression and media freedom
http://www.alzawag.com,DATE,Dating
http://www.amanjordan.org,WOMR,Women's rights
http://www.amin.org,FEXP,Free expression and media freedom
http://www.amnestyusa.org,HUMR,Human rights
http://www.amnestyusa.org/By_Country/Bahrain/page.do?id=1011111&n1=3&n2=30&n3=861,HUMR,Human rights
http://www.amplusnet.com,ANON,Anonymizers and circumvention
http://www.amplusnet.com/products/invisiblebrowsing/overview.htm,ANON,Anonymizers and circumvention
http://www.annaqed.com,FREL,Foreign relations and military
http://www.ansarweb.net,MINR,Minority rights and ethnic content
http://www.anti-cair-net.org,FEXP,Free expression and media freedom
http://www.aohr.org,HUMR,Human rights
http://www.arabatheist.humanists.net,REL,"Religious conversion, commentary and criticism"
http://www.arabchat.com,FEXP,Free expression and media freedom
http://www.arabchurch.com,FEXP,Free expression and media freedom
http://www.arabfaces.com,DATE,Dating
http://www.arabgames.com,GAME,Gaming
http://www.arabgirls.us,PORN,Pornography
http://www.arabgirls.us/arabic_stories.htm,PORN,Pornography
http://www.arabhumanrights.org,HUMR,Human rights
http://www.arabiadate.com,DATE,Dating
http://www.arabianfest.com,DATE,Dating
http://www.arabianfest.com/food_area.htm,DATE,Dating
http://www.arabicbible.com,REL,"Religious conversion, commentary and criticism"
http://www.arabji.com,SRCH,Search engines
http://www.arabland.com,SRCH,Search engines
http://www.arabmail.de,FEXP,Free expression and media freedom
http://www.arabo.com,SRCH,Search engines
http://www.araboo.com,SRCH,Search engines
http://www.arabs2day.ws,SFTWR,Software downloads
http://www.arabsdir.com,SRCH,Search engines
http://www.arabsgate.com,TRNS,Translation
http://www.arabvista.org,SRCH,Search engines
http://www.arabxoops.com,SFTWR,Software downloads
http://www.arbdownload.com,SFTWR,Software downloads
http://www.asseer.com,MILX,"Militants, extremists and separatists"
http://www.avoda.org.il,FREL,Foreign relations and military
http://www.ayna.com,SRCH,Search engines
http://www.azzaman.com,FEXP,Free expression and media freedom
http://www.baath-party.org,POLT,Political transformation
http://www.baath-party.org/eng/news.asp,POLR,Political reform
http://www.baath-party.org/index.htm,POLR,Political reform
http://www.bahai-faith.org,MINR,Minority rights and ethnic content
http://www.bahai.com,MINR,Minority rights and ethnic content
http://www.bahrain4u.com,POLR,Political reform
http://www.bahrainchild.org,HUMR,Human rights
http://www.bahrainrights.org,HUMR,Human rights
http://www.bahraintimes.org,FEXP,Free expression and media freedom
http://www.bahrainyouth.org,HUMR,Human rights
http://www.banatal3arab.com,PORN,Pornography
http://www.behidden.com,ANON,Anonymizers and circumvention
http://www.bh4all.com,FEXP,Free expression and media freedom
http://www.bhfuture.org,FEXP,Free expression and media freedom
http://www.bhrs.org,HUMR,Human rights
http://www.bhrws.org,HUMR,Human rights
http://www.bintjbeil.org,FEXP,Free expression and media freedom
http://www.bramjnet.com,SFTWR,Software downloads
http://www.business-humanrights.org,HUMR,Human rights
http://www.business-humanrights.org/Categories/RegionsCountries/MiddleEastNoAfrica/Bahrain,HUMR,Human rights
http://www.businessbahrain.com,HUMR,Human rights
http://www.cars-club.com,SFTWR,Software downloads
http://www.cdl.com.lb,GMB,Gambling
http://www.childsrights.org,HUMR,Human rights
http://www.cnnarabic.com,FEXP,Free expression and media freedom
http://www.coptic.net,MINF,Minority faiths
http://www.coptic.net/EncyclopediaCoptica/,MINF,Minority faiths
