url,category_code,category_description,date_added,source,notes
https://pt.wikipedia.org/,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
https://gn.wikipedia.org/,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
https://es.wiktionary.org/,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
https://es.wikibooks.org/,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
http://www.abc.com.py/,NEWS,News Media,2019-01-29,OONI,
http://www.paraguay.com/,NEWS,News Media,2019-01-29,OONI,
https://www.ultimahora.com/,NEWS,News Media,2019-01-29,OONI,
https://www.hoy.com.py/,NEWS,News Media,2019-01-29,OONI,
https://www.lanacion.com.py/,NEWS,News Media,2019-01-29,OONI,
http://www.cronica.com.py/,NEWS,News Media,2019-01-29,OONI,
http://www.5dias.com.py/,NEWS,News Media,2019-01-29,OONI,
http://www.adndigital.com.py/,NEWS,News Media,2019-01-29,OONI,
https://www.capitanbado.com/,NEWS,News Media,2019-01-29,OONI,
https://pedrojuandigital.com/,NEWS,News Media,2019-01-29,OONI,
http://bibliotecanacional.gov.py/,CULTR,Culture,2019-01-29,OONI,
http://vivaparaguay.com/,NEWS,News Media,2019-01-29,OONI,
https://elpais.com/tag/paraguay/,NEWS,News Media,2019-01-29,OONI,
https://www.extra.com.py/,NEWS,News Media,2019-01-29,OONI,
http://rpc.com.py/,NEWS,News Media,2019-01-29,OONI,
http://www.arp.org.py/,ECON,Economics,2019-01-29,OONI,
https://contactonews.co/,NEWS,News Media,2019-01-29,OONI,
https://www.tedic.org/,HUMR,Human Rights Issues,2019-01-29,OONI,
http://codehupy.org.py/,HUMR,Human Rights Issues,2019-01-29,OONI,
https://medium.com/@EMERGENTE/paraguay-on-trial-for-the-curuguaty-massacre-justice-or-scapegoats-2267e3bcaf9,POLR,Political Criticism,2019-01-29,OONI,
https://luislezcanoclaude.wordpress.com/,POLR,Political Criticism,2019-01-29,OONI,
https://www.opendemocracy.net/democraciaabierta/fernanda-canofre/four-years-and-impeached-president-later-paraguays-curuguaty-mass,POLR,Political Criticism,2019-01-29,OONI,
https://www.americasquarterly.org/content/survivors-massacre-paraguay-looking-justice-five-years-later,HUMR,Human Rights Issues,2019-01-29,OONI,
https://www.iaf.gov/country/paraguay/,HUMR,Human Rights Issues,2019-01-29,OONI,
https://www.serpajpy.org.py/,HUMR,Human Rights Issues,2019-01-29,OONI,
https://www.conamuri.org.py/,HUMR,Human Rights Issues,2019-01-29,OONI,
http://www.unaids.org/es/regionscountries/latinamerica,PUBH,Public Health,2019-01-29,OONI,
http://www.pojoaju.org.py/,HUMR,Human Rights Issues,2019-01-29,OONI,
https://nodiscriminesparaguay.org/,HUMR,Human Rights Issues,2019-01-29,OONI,
http://redlamyc.org/,HUMR,Human Rights Issues,2019-01-29,OONI,
http://www.cdia.org.py/,HUMR,Human Rights Issues,2019-01-29,OONI,
https://rsf.org/en/paraguay,HUMR,Human Rights Issues,2019-01-29,OONI,
https://www.amnesty.org/es/countries/americas/paraguay/,HUMR,Human Rights Issues,2019-01-29,OONI,
https://www.hrw.org/americas/paraguay,HUMR,Human Rights Issues,2019-01-29,OONI,
https://www.transparency.org/country/PRY,POLR,Political Criticism,2019-01-29,OONI,
https://freedomhouse.org/country/paraguay,HUMR,Human Rights Issues,2019-01-29,OONI,
http://lac.unwomen.org/es/donde-estamos/paraguay,HUMR,Human Rights Issues,2019-01-29,OONI,
http://www.tierraviva.org.py/,HUMR,Human Rights Issues,2019-01-29,OONI,
http://www.fapi.org.py/,HUMR,Human Rights Issues,2019-01-29,OONI,
http://somosgay.org/,LGBT,LGBT,2019-01-29,OONI,
https://ilga.org/upr-paraguay,LGBT,LGBT,2019-01-29,OONI,
http://faithwilding.refugia.net/,HUMR,Human Rights Issues,2019-01-29,OONI,
http://www.martinalmada.org/,HUMR,Human Rights Issues,2019-01-29,OONI,
https://itau.com.py/,COMM,E-commerce,2019-01-29,OONI,
http://guia.com.py/,SRCH,Search Engines,2019-01-29,OONI,
https://telefuturo.com.py/,NEWS,News Media,2019-01-29,OONI,
http://www.snt.com.py/,NEWS,News Media,2019-01-29,OONI,
http://abctv.com.py/,NEWS,News Media,2019-01-29,OONI,
http://www.epa.com.py/,CULTR,Culture,2019-01-29,OONI,
http://portalguarani.com/,HUMR,Human Rights Issues,2019-01-29,OONI,
http://cines.com.py/,CULTR,Culture,2019-01-29,OONI,
https://www.comprasparaguai.com.br/,COMM,E-commerce,2019-01-29,OONI,
http://megaeletronicos.com/,COMM,E-commerce,2019-01-29,OONI,
https://comprasnoparaguai.com/,COMM,E-commerce,2019-01-29,OONI,
https://d10.ultimahora.com/,CULTR,Culture,2019-01-29,OONI,
http://www.desdeparaguay.com/,NEWS,News Media,2019-01-29,OONI,Radio
http://www.nanduti.com.py/,NEWS,News Media,2019-01-29,OONI,Radio
https://www.780am.com.py/,NEWS,News Media,2019-01-29,OONI,Radio
https://estacion40.com.py/,NEWS,News Media,2019-01-29,OONI,Radio
https://www.hoy.com.py/radio970/,NEWS,News Media,2019-01-29,OONI,Radio
http://www.leyes.com.py/,CULTR,Culture,2019-01-29,OONI,
http://www.judiciales.net/,CULTR,Culture,2019-01-29,OONI,
https://blogsparaguay.com/,HOST,Hosting and Blogging Platforms,2019-01-29,OONI,
http://misspiru.com/,CULTR,Culture,2019-01-29,OONI,Local blogger
http://albariquelme.com/,CULTR,Culture,2019-01-29,OONI,Local blogger
https://paraguayfootball.wordpress.com/,CULTR,Culture,2019-01-29,OONI,
http://www.plra.org.py/,POLR,Political Criticism,2019-01-29,OONI,Political party
http://www.pdp.org.py/,POLR,Political Criticism,2019-01-29,OONI,Political party
