url,category_code,category_description,date_added,source,notes
http://www.bbc.com/sinhala,NEWS,News Media,2017-07-19,BBC,
http://www.bbcsinhala.com,NEWS,News Media,2017-07-19,BBC,
http://www.bbc.com/tamil/,NEWS,News Media,2017-07-19,BBC,
http://www.bbctamil.com,NEWS,News Media,2017-07-19,BBC,
http://lankaenews.com/,NEWS,News Media,2017-11-10,citizenlab,Lanka News reported blocked
http://lankaenews.com/news/2403/en,NEWS,News Media,2017-11-10,citizenlab,
https://www.yahoo.com/news/dissident-website-blocked-sri-lanka-143729266.html,NEWS,News Media,2017-11-10,citizenlab,
https://si.wikipedia.org,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
https://ta.wikipedia.org,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
https://en.wiktionary.org,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
https://simple.wikipedia.org,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
https://en.wikibooks.org,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country
